2019-01-06 21:57:26,정선재,ibk,81051456046320022614,100.148.27.207,kr
2019-01-06 21:57:04,진문량,gyungnam,55232250153077672711,100.150.36.22,kr
2019-01-06 21:57:08,주규석,gwangju,75770471537134144413,100.155.132.65,kr
2019-01-06 21:57:10,주춘운,daegu,85462131452326211786,100.156.253.59,kr
2019-01-06 21:57:16,송라예,jeju,74480537673254221678,100.16.238.100,kr
2019-01-06 21:57:24,고유미,gwangju,85880722045756643302,100.160.53.75,kr
2019-01-06 21:57:22,박은진,daegu,35083687080028202475,100.161.125.226,kr
2019-01-06 21:57:10,홍태오,citi,57131850463853120712,100.161.143.128,kr
2019-01-06 21:57:02,남궁마리,daegu,57278810727821326784,100.161.198.163,kr
2019-01-06 21:57:06,한종성,nh,54426512048055417606,100.161.249.163,kr
2019-01-06 21:57:18,고보겸,jeju,12032258881808868824,100.161.250.130,kr
2019-01-06 21:56:58,허호람,jeonbuk,47604236327316237551,100.162.218.52,kr
2019-01-06 21:57:22,강유람,kookmin,56345151481376075411,100.163.153.62,kr
2019-01-06 21:57:06,소정현,shinhan,55054856737242787348,100.167.159.157,kr
2019-01-06 21:57:04,정기석,gwangju,37133621328371354586,100.167.214.175,kr
2019-01-06 21:57:16,나슬비,ibk,16744802328065827502,100.169.178.36,kr
2019-01-06 21:57:06,이윤도,jeju,43757624468113871238,100.170.148.54,kr
2019-01-06 21:57:16,고진아,sc,22420118342532644814,100.171.135.67,kr
2019-01-06 21:57:04,탁유빈,ibk,84502347458243028010,100.172.235.156,kr
2019-01-06 21:57:22,채엄지,gwangju,60803868518312461038,100.173.94.103,kr
2019-01-06 21:57:24,송선엽,daegu,50375172054084207115,100.175.17.191,kr
2019-01-06 21:57:08,강문도,busan,17708188024431840152,100.175.63.123,kr
2019-01-06 21:57:24,정채민,kookmin,71045280638875304346,100.176.75.53,kr
2019-01-06 21:57:12,방희열,daegu,28584741554035571430,100.18.112.172,kr
2019-01-06 21:57:10,구하리,nh,10016758614750223111,100.180.222.103,kr
2019-01-06 21:57:00,주순자,ibk,87563510673424500647,100.181.139.105,kr
2019-01-06 21:56:58,정형미,jeonbuk,60036522712302371436,100.183.186.116,kr
2019-01-06 21:57:04,김보정,jeju,72308063138511440308,100.185.126.69,kr
2019-01-06 21:57:10,추하민,ibk,57387880566401402135,100.186.165.113,kr
2019-01-06 21:57:28,주지애,citi,28887531781004418867,100.189.139.79,kr
2019-01-06 21:57:24,정라예,shinhan,42022450348610157830,100.189.190.77,kr
2019-01-06 21:57:18,백찬휘,busan,30764360270385588716,100.19.131.159,kr
2019-01-06 21:57:20,탁상재,daegu,70486854822030147464,100.190.187.44,kr
2019-01-06 21:57:28,최의철,busan,25465471818482015513,100.193.94.45,kr
2019-01-06 21:57:04,한아벨,jeju,30047158340561563054,100.194.22.17,kr
2019-01-06 21:57:18,박상수,gyungnam,23622161836543025278,100.196.130.64,kr
2019-01-06 21:57:16,최대준,jeju,60733561164230013463,100.198.148.13,kr
2019-01-06 21:57:00,방설혜,shinhan,56167612873001772107,100.199.183.51,kr
2019-01-06 21:57:10,남궁숙희,sc,23344538107560781381,100.2.200.20,kr
2019-01-06 21:57:22,허재연,woori,80414581560232402774,100.200.150.231,kr
2019-01-06 21:57:28,백민욱,jeju,33106117102717422243,100.200.65.49,kr
2019-01-06 21:57:18,박해성,ibk,88055168084016770143,100.202.230.170,kr
2019-01-06 21:57:20,서제성,shinhan,28156276845602245077,100.208.42.76,kr
2019-01-06 21:57:24,박노아,jeonbuk,38016244744376643250,100.210.247.13,kr
2019-01-06 21:57:20,권영리,jeju,83073627334387218376,100.212.175.224,kr
2019-01-06 21:57:14,권휘재,shinhan,52416488204057841885,100.212.63.48,kr
2019-01-06 21:57:02,조성새,citi,66663587786605468343,100.212.72.91,kr
2019-01-06 21:57:10,최영주,woori,74584737662547385850,100.222.25.202,kr
2019-01-06 21:57:04,고안수,citi,83046260367310056812,100.224.28.84,kr
2019-01-06 21:57:28,탁진형,jeonbuk,22631480076857807845,100.225.80.2,kr
2019-01-06 21:57:22,최호람,busan,41308380220345356825,100.226.149.120,kr
2019-01-06 21:57:18,강희순,kookmin,33678824236203571401,100.227.46.166,kr
2019-01-06 21:57:08,허재성,nh,10122072414810683868,100.23.119.114,kr
2019-01-06 21:57:24,백희열,daegu,34115751281561433351,100.23.241.188,kr
2019-01-06 21:57:12,강승만,gyungnam,43681331512207764327,100.23.78.195,kr
2019-01-06 21:57:08,유세호,daegu,13002058753270166381,100.231.101.10,kr
2019-01-06 21:57:14,홍수희,citi,15562610252841655488,100.231.183.118,kr
2019-01-06 21:57:06,이승관,gyungnam,58306174133527824340,100.232.116.38,kr
2019-01-06 21:57:16,탁소은,shinhan,15280180355681550453,100.233.196.171,kr
2019-01-06 21:57:14,정한별,gwangju,80204868760028436235,100.233.4.57,kr
2019-01-06 21:57:18,소시원,sc,40125152405706172562,100.235.235.145,kr
2019-01-06 21:57:04,남궁인영,gwangju,43603473436236024205,100.236.117.20,kr
2019-01-06 21:57:20,탁은숙,jeonbuk,51006822214310848775,100.236.16.43,kr
2019-01-06 21:57:24,문승범,sc,65662460474676318540,100.24.107.23,kr
2019-01-06 21:57:06,탁휘재,woori,26430234517433276388,100.240.24.104,kr
2019-01-06 21:57:04,이형철,woori,46122105552363610072,100.241.151.120,kr
2019-01-06 21:57:14,고도현,citi,68563018673810455567,100.242.134.206,kr
2019-01-06 21:57:26,주인영,jeju,54250034341355805118,100.242.137.243,kr
2019-01-06 21:57:16,한철민,woori,21378408874631447837,100.245.186.147,kr
2019-01-06 21:57:18,조서준,gwangju,52624346557201606540,100.248.200.18,kr
2019-01-06 21:57:00,탁남주,ibk,42161415687181442740,100.248.247.198,kr
2019-01-06 21:57:28,고용주,gyungnam,86658458854512046141,100.248.60.236,kr
2019-01-06 21:57:06,정보겸,nh,66054362404472181343,100.25.164.28,kr
2019-01-06 21:57:28,원안수,citi,76313255771185802173,100.25.238.50,kr
2019-01-06 21:57:16,정대종,nh,21363375578771715805,100.250.198.94,kr
2019-01-06 21:57:24,김상태,ibk,54176530131112524031,100.250.22.53,kr
2019-01-06 21:57:12,권라희,gyungnam,82682732335021066770,100.26.236.63,kr
2019-01-06 21:57:08,성희영,woori,84118030686300044341,100.28.11.66,kr
2019-01-06 21:57:08,채종수,gwangju,20214522014762302638,100.3.10.135,kr
2019-01-06 21:57:10,진석주,jeju,34124565875640113223,100.31.110.35,kr
2019-01-06 21:57:28,유다영,woori,43583720371722306664,100.31.121.14,kr
2019-01-06 21:57:18,구정철,kookmin,71253055285444517355,100.31.20.44,kr
2019-01-06 21:57:20,나기민,ibk,66827773331684466767,100.31.238.196,kr
2019-01-06 21:57:00,성병수,gwangju,53056425635818110680,100.32.149.175,kr
2019-01-06 21:57:04,허상주,gwangju,46855824062543082866,100.36.61.137,kr
2019-01-06 21:57:12,김재규,gwangju,24820477442450248880,100.40.198.106,kr
2019-01-06 21:57:22,소희향,daegu,87450653854552147033,100.44.45.238,kr
2019-01-06 21:57:04,나미진,jeju,68710477170842043687,100.45.98.120,kr
2019-01-06 21:57:14,나범석,daegu,66107613112027576106,100.49.139.90,kr
2019-01-06 21:57:28,추철영,jeju,71441432828762860540,100.50.20.81,kr
2019-01-06 21:57:14,남미령,jeonbuk,62258475365680466001,100.52.147.2,kr
2019-01-06 21:57:02,하율성,kookmin,51841268607480136801,100.53.62.18,kr
2019-01-06 21:57:28,소희덕,kookmin,61564176306680737266,100.56.115.132,kr
2019-01-06 21:57:08,탁규헌,busan,24521006514717211183,100.56.207.116,kr
2019-01-06 21:57:04,권성현,ibk,56167771625710271670,100.6.110.216,kr
2019-01-06 21:57:02,박성새,sc,57458743063827100153,100.6.191.144,kr
2019-01-06 21:57:18,구민경,jeonbuk,22285517471071375221,100.6.98.195,kr
2019-01-06 21:57:02,주예원,citi,27611753612851676422,100.64.158.179,kr
2019-01-06 21:57:26,김연희,ibk,70750111433824720637,100.65.177.160,kr
2019-01-06 21:57:00,김산,nh,70548502535068112113,100.65.59.82,kr
2019-01-06 21:56:58,허미희,woori,17723554438340884448,100.69.16.40,kr
2019-01-06 21:57:06,기성열,shinhan,58170425305466866068,100.79.28.105,kr
2019-01-06 21:57:04,강유진,citi,76531574602867767682,100.8.170.52,kr
2019-01-06 21:57:10,방하정,daegu,13410820681757706601,100.8.55.140,kr
2019-01-06 21:57:06,강채아,busan,62667777714614374230,100.80.75.237,kr
2019-01-06 21:57:04,진은진,shinhan,71863554210625634528,100.81.105.157,kr
2019-01-06 21:56:58,허다은,jeju,43457357262861012830,100.84.118.241,kr
2019-01-06 21:57:12,원이린,nh,31385767762185443246,100.86.174.201,kr
2019-01-06 21:57:16,주별,kookmin,14000814748447542140,100.86.3.23,kr
2019-01-06 21:57:20,심수,jeju,88673347282664518284,100.89.201.25,kr
2019-01-06 21:57:06,이재율,nh,61145820631176804401,100.9.48.153,kr
2019-01-06 21:57:16,허경희,daegu,51417313412313728155,100.94.219.177,kr
2019-01-06 21:57:04,탁종흠,jeonbuk,66085062028877800127,100.94.83.96,kr
2019-01-06 21:57:00,조미라,ibk,63187117085107536124,100.97.243.144,kr
2019-01-06 21:57:08,송시정,jeonbuk,48457254143450468716,100.98.192.218,kr
2019-01-06 21:57:12,추솔희,gwangju,26028240562400872772,100.98.27.177,kr
2019-01-06 21:57:10,최동엽,gwangju,11553571471732732062,100.98.61.189,kr
2019-01-06 21:57:28,주다영,jeonbuk,84184115000525616026,101.10.90.62,kr
2019-01-06 21:57:16,남궁한수,gyungnam,58410428085323313453,101.103.116.160,kr
2019-01-06 21:57:20,기주혁,sc,33212540773577737256,101.104.104.44,kr
2019-01-06 21:57:06,나정운,nh,26312270477255273486,101.106.106.28,kr
2019-01-06 21:57:24,김문도,kookmin,67872085772577105251,101.106.144.169,kr
2019-01-06 21:57:12,홍유나,kookmin,33146367286061886576,101.106.170.197,kr
2019-01-06 21:57:16,소병인,gwangju,21621566525300454082,101.110.242.191,kr
2019-01-06 21:57:14,조유선,sc,23663413364738324015,101.113.193.47,kr
2019-01-06 21:57:02,허진성,gwangju,20041866376313310117,101.117.114.85,kr
2019-01-06 21:57:26,기수연,gyungnam,88121084482581344675,101.117.24.12,kr
2019-01-06 21:57:06,고다연,nh,42032257481280585810,101.117.86.40,kr
2019-01-06 21:57:04,진성보,citi,21735556012233878871,101.118.126.153,kr
2019-01-06 21:57:02,정병욱,woori,85164852241556183108,101.12.69.66,kr
2019-01-06 21:57:26,탁경문,busan,42656857675053168362,101.121.63.84,kr
2019-01-06 21:57:14,허명선,kookmin,87741328332075627618,101.122.131.16,kr
2019-01-06 21:57:10,백도현,jeonbuk,25143460621883658436,101.123.126.88,kr
2019-01-06 21:57:14,홍경후,jeonbuk,65884463424163266140,101.123.76.86,kr
2019-01-06 21:57:08,기성원,busan,60826878133483747083,101.128.149.187,kr
2019-01-06 21:57:04,방서준,sc,62500834477167133066,101.13.175.71,kr
2019-01-06 21:57:14,유윤아,sc,63326105856865677582,101.136.205.232,kr
2019-01-06 21:57:12,남궁미선,jeonbuk,30725355255555437136,101.137.238.242,kr
2019-01-06 21:57:10,기주용,gyungnam,51172023221642566838,101.140.79.73,kr
2019-01-06 21:57:24,홍유람,nh,17742443726532208136,101.141.3.225,kr
2019-01-06 21:57:28,허지호,sc,58078887656600868882,101.143.107.212,kr
2019-01-06 21:57:06,권창우,ibk,28686278742318124274,101.144.127.180,kr
2019-01-06 21:57:10,탁기쁨,ibk,82130412141805280550,101.145.101.121,kr
2019-01-06 21:57:18,강민규,gwangju,52241201167533735116,101.145.236.116,kr
2019-01-06 21:57:26,성수지,busan,88340046311575350675,101.146.231.109,kr
2019-01-06 21:57:06,진제성,busan,48736202735031546226,101.147.101.60,kr
2019-01-06 21:57:28,방혜슬,citi,51378436778026304681,101.147.125.216,kr
2019-01-06 21:57:22,원혜은,jeonbuk,26756756581456058441,101.147.158.225,kr
2019-01-06 21:57:12,한규헌,nh,41805408075586324217,101.148.165.18,kr
2019-01-06 21:57:16,강진우,busan,33121611182373201836,101.152.127.224,kr
2019-01-06 21:57:08,문혜령,nh,62265887125583120644,101.153.135.123,kr
2019-01-06 21:57:10,고경희,sc,57354173265043041840,101.153.197.246,kr
2019-01-06 21:57:18,정설주,citi,23840183354555720343,101.153.52.112,kr
2019-01-06 21:57:28,채으뜸,jeonbuk,86305788437402402685,101.158.158.36,kr
2019-01-06 21:57:06,문희수,jeonbuk,30684845326107253308,101.159.221.35,kr
2019-01-06 21:57:02,심현우,citi,71004623885117727857,101.161.21.157,kr
2019-01-06 21:57:04,권숙자,shinhan,88533334435337483540,101.163.194.79,kr
2019-01-06 21:57:18,성도윤,woori,76707351348252812527,101.166.123.192,kr
2019-01-06 21:57:24,기환준,nh,31248737140200527726,101.166.84.132,kr
2019-01-06 21:57:14,남궁태식,gwangju,51864303774180482461,101.167.235.4,kr
2019-01-06 21:57:06,주의정,citi,54147880050851055405,101.17.68.242,kr
2019-01-06 21:57:16,조은준,gwangju,87180153580252244828,101.185.248.112,kr
2019-01-06 21:56:58,강건의,jeju,27244658350302666303,101.186.92.196,kr
2019-01-06 21:57:24,조석준,jeonbuk,20178738375834735863,101.187.228.244,kr
2019-01-06 21:57:18,탁호람,shinhan,43217883631152650103,101.189.22.249,kr
2019-01-06 21:57:20,권숙자,citi,44744817161800284278,101.190.44.65,kr
2019-01-06 21:57:04,고하나,shinhan,68261740573523567170,101.195.144.20,kr
2019-01-06 21:57:02,추봄,jeonbuk,61880625463358323858,101.196.57.179,kr
2019-01-06 21:57:16,백정환,woori,78316208515450140220,101.197.113.53,kr
2019-01-06 21:57:16,주준오,jeonbuk,25387536266318074113,101.198.148.131,kr
2019-01-06 21:57:14,심채영,busan,78566005576307256576,101.202.121.69,kr
2019-01-06 21:57:14,주미희,jeonbuk,62434308062361655824,101.203.186.120,kr
2019-01-06 21:57:26,하소미,jeju,86600674508766358263,101.204.119.50,kr
2019-01-06 21:56:58,원명호,jeonbuk,68747587471277873665,101.204.157.196,kr
2019-01-06 21:57:26,성환준,citi,58761112155335172266,101.205.182.214,kr
2019-01-06 21:57:24,강철,nh,83132500054032054574,101.212.16.177,kr
2019-01-06 21:57:26,최선화,ibk,15234186312314567836,101.212.234.150,kr
2019-01-06 21:57:10,진시원,gyungnam,12862016240303318022,101.213.239.181,kr
2019-01-06 21:56:58,진수혁,daegu,51021304608737330258,101.214.102.61,kr
2019-01-06 21:57:20,방정남,jeonbuk,41307155462811370815,101.215.243.158,kr
2019-01-06 21:57:22,홍성훈,jeonbuk,23320468148734548177,101.216.162.85,kr
2019-01-06 21:57:06,추정웅,shinhan,25605220447742176103,101.221.103.231,kr
2019-01-06 21:57:28,김신호,kookmin,20411485841727074236,101.222.41.141,kr
2019-01-06 21:57:02,허재선,ibk,82117084765588253505,101.224.161.112,kr
2019-01-06 21:57:20,주리내,ibk,75152445616741078634,101.23.192.151,kr
2019-01-06 21:56:58,문지호,citi,12672088114215685550,101.232.127.2,kr
2019-01-06 21:57:14,최준태,woori,44003447712871527521,101.232.60.237,kr
2019-01-06 21:57:16,남궁희성,jeonbuk,66427871042271741205,101.234.11.234,kr
2019-01-06 21:57:14,나성준,citi,57663163040354133814,101.238.234.143,kr
2019-01-06 21:57:06,최우빈,woori,58302143615238683614,101.241.36.111,kr
2019-01-06 21:57:02,고용인,sc,13215012806236202827,101.241.83.193,kr
2019-01-06 21:57:00,서나래,sc,72213686756358035046,101.244.14.122,kr
2019-01-06 21:57:28,주희진,woori,17586223378222381634,101.244.199.82,kr
2019-01-06 21:57:00,홍혁,gwangju,15181672150046680375,101.245.203.88,kr
2019-01-06 21:57:26,최성윤,jeonbuk,43272441763505871106,101.246.164.49,kr
2019-01-06 21:57:16,서효연,shinhan,70786566326708624886,101.246.227.99,kr
2019-01-06 21:57:18,하소윤,nh,84831011281143823355,101.247.224.211,kr
2019-01-06 21:57:28,하진섭,gyungnam,88160031505735622151,101.25.75.217,kr
2019-01-06 21:57:04,심백수,gwangju,86205827437086570253,101.251.62.133,kr
2019-01-06 21:57:06,탁태일,busan,27458685705801846511,101.28.154.229,kr
2019-01-06 21:57:06,남궁지영,daegu,18125556111421575250,101.32.30.164,kr
2019-01-06 21:57:08,조승민,jeju,32120655054743085813,101.34.231.169,kr
2019-01-06 21:57:24,김연성,nh,68043516605765520778,101.35.94.115,kr
2019-01-06 21:57:04,구영수,shinhan,35060873535762172145,101.36.180.209,kr
2019-01-06 21:57:18,서의정,ibk,52480111628725372166,101.37.107.151,kr
2019-01-06 21:57:02,나윤서,gyungnam,78478874452524064455,101.38.174.252,kr
2019-01-06 21:57:04,허율성,nh,28451383306872476737,101.38.19.83,kr
2019-01-06 21:57:02,허여진,jeonbuk,57488407051854123423,101.39.232.111,kr
2019-01-06 21:56:58,진성현,busan,31218678476730148182,101.39.76.123,kr
2019-01-06 21:57:00,탁누리,citi,35374250015881806748,101.4.235.78,kr
2019-01-06 21:57:02,허민재,busan,87885648287832477667,101.41.42.253,kr
2019-01-06 21:57:28,주문별,ibk,64241765422810041865,101.43.18.245,kr
2019-01-06 21:57:02,허규현,kookmin,83587137656574251240,101.44.163.135,kr
2019-01-06 21:57:04,서민철,sc,28047141165863737574,101.44.195.76,kr
2019-01-06 21:57:16,방정훈,citi,61735262728314216534,101.47.213.78,kr
2019-01-06 21:57:04,정정심,ibk,76567783517851566136,101.50.164.65,kr
2019-01-06 21:57:22,진시내,gwangju,70431163127330713152,101.50.220.159,kr
2019-01-06 21:57:24,문순호,daegu,26741635532002088105,101.58.7.201,kr
2019-01-06 21:57:22,박소,shinhan,30565447228886252277,101.6.79.78,kr
2019-01-06 21:57:08,장유나,nh,53150387014034577458,101.63.237.65,kr
2019-01-06 21:57:24,조기쁨,shinhan,57035787773157332220,101.67.200.116,kr
2019-01-06 21:57:26,송잎새,ibk,65163185188278450583,101.68.124.15,kr
2019-01-06 21:57:22,이문성,sc,42445155536147564512,101.70.34.218,kr
2019-01-06 21:56:58,진희선,jeju,36126246022454226837,101.74.101.136,kr
2019-01-06 21:57:18,남궁미르,sc,12718432824545568600,101.74.114.102,kr
2019-01-06 21:57:14,진민지,gyungnam,80274101738113402431,101.75.230.38,kr
2019-01-06 21:57:24,유영호,sc,78623816156281604262,101.76.10.29,kr
2019-01-06 21:56:58,추광수,gwangju,66241742732245626668,101.78.116.152,kr
2019-01-06 21:57:10,문주성,sc,28477644513672453543,101.78.221.61,kr
2019-01-06 21:57:22,최성열,sc,27502271318116088535,101.78.84.167,kr
2019-01-06 21:57:18,송수찬,busan,23011351431153680245,101.79.15.129,kr
2019-01-06 21:57:20,정진현,kookmin,54781075300858177401,101.8.121.102,kr
2019-01-06 21:57:00,허선화,woori,25566758287667386516,101.81.143.93,kr
2019-01-06 21:57:00,김은하수,jeju,34752225215446012635,101.81.53.126,kr
2019-01-06 21:57:02,권하람,busan,47513650875806445670,101.90.121.159,kr
2019-01-06 21:57:04,성희도,jeonbuk,81337824726172507715,101.92.204.137,kr
2019-01-06 21:57:28,유종성,jeonbuk,87818115034307432687,101.94.116.216,kr
2019-01-06 21:57:04,김형미,gwangju,48211178482105410721,101.97.38.231,kr
2019-01-06 21:57:04,남성윤,shinhan,67088805206021573136,101.98.206.58,kr
2019-01-06 21:57:02,서우주,gyungnam,14235883287842402168,101.98.70.131,kr
2019-01-06 21:57:26,나윤미,nh,80665674356605563438,101.99.13.137,kr
2019-01-06 21:57:28,유혜미,citi,76123118380524713208,102.102.133.209,kr
2019-01-06 21:57:14,원옥순,woori,60035543648317241741,102.102.216.239,kr
2019-01-06 21:57:20,유보미,citi,53404235662731756267,102.104.139.54,kr
2019-01-06 21:57:02,고명희,kookmin,34253130661384834271,102.105.173.183,kr
2019-01-06 21:57:06,권인화,daegu,33527666214358264126,102.108.121.219,kr
2019-01-06 21:57:28,이윤재,jeju,64463541602871584006,102.11.123.234,kr
2019-01-06 21:57:28,진진배,woori,64706846558175412817,102.11.144.40,kr
2019-01-06 21:57:26,송경혜,busan,76465351683585385611,102.110.4.217,kr
2019-01-06 21:57:12,최민국,nh,50745408328525718312,102.111.194.10,kr
2019-01-06 21:57:02,추율,citi,13031411434156382758,102.111.246.130,kr
2019-01-06 21:57:08,소희윤,shinhan,82656216844730527202,102.112.165.62,kr
2019-01-06 21:57:18,유동흥,daegu,17655631125123885734,102.113.97.42,kr
2019-01-06 21:57:26,한경수,ibk,81260524654323361458,102.115.70.222,kr
2019-01-06 21:57:08,백정남,busan,64411888554675782528,102.116.131.192,kr
2019-01-06 21:57:26,하인영,gwangju,40408187205706787157,102.117.142.170,kr
2019-01-06 21:57:26,홍은영,sc,41133510513358855575,102.121.34.34,kr
2019-01-06 21:57:14,원건의,kookmin,42613327814211800322,102.123.60.47,kr
2019-01-06 21:57:10,원수정,shinhan,38144838352864250367,102.124.231.223,kr
2019-01-06 21:57:08,강옥순,sc,36762324702441225667,102.124.71.114,kr
2019-01-06 21:57:06,남보담,woori,70033024868657346406,102.127.11.172,kr
2019-01-06 21:57:04,남궁한울,woori,22360683032115417506,102.128.115.222,kr
2019-01-06 21:57:16,추민욱,nh,74734466448540852230,102.129.17.121,kr
2019-01-06 21:57:16,최해윤,kookmin,23616755834364010223,102.129.220.142,kr
2019-01-06 21:57:00,홍자철,gwangju,21213248120226860381,102.13.128.176,kr
2019-01-06 21:57:10,채보희,nh,41573341134751675211,102.130.93.172,kr
2019-01-06 21:57:04,고주안,kookmin,76474808412645250046,102.132.143.69,kr
2019-01-06 21:57:00,성노아,woori,42054426463502814550,102.133.193.149,kr
2019-01-06 21:57:28,문명희,jeonbuk,58855712425814052547,102.133.211.119,kr
2019-01-06 21:57:12,성일성,ibk,67575425022015774055,102.133.241.133,kr
2019-01-06 21:56:58,강유화,jeonbuk,36622174385642273718,102.134.21.161,kr
2019-01-06 21:57:12,강미영,jeju,33616044842323640070,102.136.11.34,kr
2019-01-06 21:57:10,허성민,jeju,85811166045706148144,102.139.139.111,kr
2019-01-06 21:57:04,탁수정,shinhan,25612655748708065860,102.139.179.154,kr
2019-01-06 21:57:06,채태식,nh,52658788807057320835,102.14.187.237,kr
2019-01-06 21:57:12,권선화,gyungnam,38407506862751740316,102.141.133.57,kr
2019-01-06 21:57:10,성슬아,citi,26405067602408386216,102.141.246.231,kr
2019-01-06 21:56:58,성진규,nh,10187770450700763017,102.142.195.218,kr
2019-01-06 21:56:58,채민상,jeonbuk,36700176826543277020,102.142.2.121,kr
2019-01-06 21:56:58,박택수,jeonbuk,45538328703773875406,102.142.229.93,kr
2019-01-06 21:57:28,권강준,shinhan,48280127200607080534,102.142.82.206,kr
2019-01-06 21:57:24,강진서,kookmin,62452580511077284366,102.145.12.204,kr
2019-01-06 21:56:58,박지만,ibk,66373886070341006107,102.146.35.87,kr
2019-01-06 21:57:08,남혜라,kookmin,56333106306083456578,102.151.24.161,kr
2019-01-06 21:57:22,남궁유나,shinhan,88074633423811668722,102.153.161.98,kr
2019-01-06 21:57:02,홍명희,shinhan,68066626008183006131,102.156.85.23,kr
2019-01-06 21:57:22,추이안,woori,35721388563113803471,102.162.163.240,kr
2019-01-06 21:57:10,백의철,kookmin,62211805875781803142,102.165.105.7,kr
2019-01-06 21:57:08,진장비,jeonbuk,25283850175712152721,102.167.15.183,kr
2019-01-06 21:57:24,남궁희연,daegu,87453810437433225708,102.169.140.176,kr
2019-01-06 21:57:16,나수정,sc,25783268643813730477,102.170.195.201,kr
2019-01-06 21:57:16,주미선,kookmin,56046566867768332471,102.172.62.174,kr
2019-01-06 21:57:16,한박,jeonbuk,44081423113710560035,102.174.138.242,kr
2019-01-06 21:57:10,원정순,jeonbuk,20783464177343137776,102.175.160.182,kr
2019-01-06 21:57:12,백상호,jeju,12303271867673817370,102.176.118.222,kr
2019-01-06 21:57:08,주나연,citi,61578236382212046523,102.181.161.12,kr
2019-01-06 21:57:12,조성기,kookmin,86251046740038145253,102.181.76.20,kr
2019-01-06 21:57:24,강현지,jeju,73804738773000338408,102.182.208.187,kr
2019-01-06 21:57:14,장재섭,nh,77384367715832257704,102.183.214.241,kr
2019-01-06 21:57:08,서건석,gyungnam,82273612757865300877,102.184.50.12,kr
2019-01-06 21:57:28,허명박,gyungnam,56161264704481024814,102.185.81.227,kr
2019-01-06 21:57:08,강태평,sc,57260672771864530181,102.188.2.10,kr
2019-01-06 21:57:08,남여옥,woori,16570208821461363340,102.19.221.248,kr
2019-01-06 21:57:12,송솔길,citi,28657666067788075550,102.193.132.158,kr
2019-01-06 21:57:24,기건우,gwangju,41402484352800815453,102.195.18.111,kr
2019-01-06 21:57:14,강성모,ibk,50580011484335015335,102.199.225.237,kr
2019-01-06 21:57:04,문지우,kookmin,76042606353826701340,102.199.73.17,kr
2019-01-06 21:57:16,하하민,jeonbuk,48716524351444133785,102.201.240.142,kr
2019-01-06 21:57:20,허은민,nh,67080424471136460873,102.203.223.184,kr
2019-01-06 21:57:12,남궁주연,daegu,34838324685070028664,102.203.225.175,kr
2019-01-06 21:57:20,방영,gwangju,88358850128206536746,102.204.219.167,kr
2019-01-06 21:57:12,남궁진규,busan,83074582134422431782,102.204.250.25,kr
2019-01-06 21:57:12,김소율,daegu,53148602826105100421,102.207.48.197,kr
2019-01-06 21:57:28,진미주,daegu,22538210136741033427,102.208.145.36,kr
2019-01-06 21:57:00,방숙자,busan,28562433504651750171,102.209.103.114,kr
2019-01-06 21:57:14,백영길,gyungnam,31855537714252528610,102.209.222.213,kr
